gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
438424315					2015-09-04 09:08:57.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04163287	P04163287																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424314					2015-09-04 09:03:03.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p02973351	P02973351																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424313					2015-09-04 09:05:35.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04180726	P04180726																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424312					2015-09-04 04:24:50.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210171	P03210171																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438423795					2015-09-04 04:28:37.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03209598	P03209598																		hb																																																																																																																						Rosa corymbifera Borkh.													Rosaceae				Rosa									Borkh.					
438423794					2015-09-04 04:28:37.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03209599	P03209599																		hb																																																																																																																						Rosa corymbifera Borkh.													Rosaceae				Rosa									Borkh.					
438423793					2015-09-04 08:53:45.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04154743	P04154743																		hb																																																																																																																						Rosa corymbifera Borkh.													Rosaceae				Rosa									Borkh.					
438280216					2017-10-25 16:07:20.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210310	P03210310																		hb																																																																																																																						Rosa platyphylla A.Rau													Rosaceae				Rosa									A.Rau					
438277254					2017-10-25 16:07:20.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04162426	P04162426																		hb																																																																																																																						Rosa platyphylla A.Rau													Rosaceae				Rosa									A.Rau					
438276629					2017-06-20 15:22:42.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04182382	P04182382																		hb																																																																																																																						Rosa sphaeroidea Ripart ex Déségl.													Rosaceae				Rosa									Ripart ex Déségl.					
438276604					2017-10-25 11:47:06.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04180695	P04180695																		hb																																																																																																																						Rosa hemitricha Ripart ex Déségl.													Rosaceae				Rosa									Ripart ex Déségl.					
438269564					2017-10-25 16:07:20.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210306	P03210306																		hb																																																																																																																						Rosa platyphylla A.Rau													Rosaceae				Rosa									A.Rau					
438237858					2015-09-04 04:19:22.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03209690	P03209690																		hb																																																																																																																						Rosa trichoidea Ripart ex Déségl.													Rosaceae				Rosa									Ripart ex Déségl.					
438235035					2015-09-04 09:08:31.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04163168	P04163168																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
438234436					2017-06-20 15:19:26.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04151507	P04151507																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
438234407					2017-06-20 15:20:09.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04180325	P04180325																		hb																																																																																																																						Rosa platyphylloides Déségl. & Ripart													Rosaceae				Rosa									Déségl. & Ripart					
438234336					2015-09-04 09:06:59.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04183080	P04183080																		hb																																													[France]	fr																																																																								Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
438234277					2017-10-20 15:24:03.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04159535	P04159535																		hb																																																																																																																						Rosa jactata Déségl.													Rosaceae				Rosa									Déségl.					
438234276					2017-10-20 15:46:36.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04159531	P04159531																		hb																																																																																																																						Rosa jactata Déségl.													Rosaceae				Rosa									Déségl.					
438234268					2017-10-20 15:46:36.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04165711	P04165711																		hb																																																																																																																						Rosa jactata Déségl.													Rosaceae				Rosa									Déségl.					
438234167					2017-10-20 15:32:10.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p02974059	P02974059																		hb																																																																																																																						Rosa jactata Déségl.													Rosaceae				Rosa									Déségl.					
438234050					2017-10-25 10:29:53.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04155321	P04155321																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
438234032					2017-10-25 16:27:32.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p02975507	P02975507																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
438233965					2017-10-25 15:35:18.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03011107	P03011107																		hb																																																																																																																						Rosa trichoidea Ripart ex Déségl.													Rosaceae				Rosa									Ripart ex Déségl.					
